name,link,size,file_type,entire_folder_path
LAP_DSA_Lead Gen Agreement_Sadguru Associates_KBNBFC_Signed..pdf,https://drive.google.com/file/d/1NZdAa0_A69TeDuIY-76PEdlc2eHZ4VST/view?usp=drive_link,2393955,application/pdf,Revised
Physical Verification Agreement_LAP_Om Shree Sai Associates-KBNBFC_Signed.pdf,https://drive.google.com/file/d/1VShNIeYhurJlfdPaDpP4s7vP7bhw9pgY/view?usp=drive_link,2646896,application/pdf,Revised
Addendum 6_Finance Buddha_FTSPL_Signed.pdf,https://drive.google.com/file/d/1V4HGFK7My4Zsl6GjqVp7NVlUSizoClnE/view?usp=drive_link,342970,application/pdf,Revised
KB PayU Finance Fourth Amendment (1).pdf,https://drive.google.com/file/d/1jZrAJyIsXpJl3630HOw1A2OZCAJVFQgp/view?usp=drive_link,473368,application/pdf,Revised
Addendum 5_FTSPL_Indialends_GC Web Ventures_Partial Signed_03102024.pdf,https://drive.google.com/file/d/1KoKy3S5xgWbs_ljsaxwVfJYAqAUYYGKQ/view?usp=drive_link,2874413,application/pdf,Revised
Addendum 4_KBNBFC_Indialends-GC Web Ventures_Partial Signed_03102024.pdf,https://drive.google.com/file/d/168w3XSe9-gliFWUvrJbJrk9NsJ3-vts7/view?usp=drive_link,2856349,application/pdf,Revised
Addendum 1_FinBox_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1VP0U9MwOfa890B-JI7S9Mw7H4Q6AgTlE/view?usp=drive_link,1043880,application/pdf,Revised
LAP_Offline_DSA Agreement_SGR Financial_KBNBFC_Signed.pdf,https://drive.google.com/file/d/12YNrQpkMxsHNKQs-SlsbiDX_fMUy7jEb/view?usp=drive_link,9281630,application/pdf,Revised
Contract Staffing Agreement_OTOMEYT AI_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1ysuJwW_uoLR-_1VdAkHuI-diVl-cs1YM/view?usp=drive_link,667215,application/pdf,Revised
Master Service Agreement_KrazyBee_MobiKwik.pdf,https://drive.google.com/file/d/1dnDA8zS6UBc6HPUq9EnqpOpDSWE36-Lu/view?usp=drive_link,961249,application/pdf,Revised
2.Addendum_March_2023.pdf,https://drive.google.com/file/d/12b3AmGo1pmMDs0vbJGgFur3VkEzsfa5q/view?usp=drive_link,519703,application/pdf,Revised
Marketing Referral Agreement_PhonePe_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1uxi4u_gz6cv0dFqP2TSNKfDhCtvhJ0Xj/view?usp=drive_link,944508,application/pdf,Revised
Service Agreement_Doberman Security_KBNBFC.pdf,https://drive.google.com/file/d/1akljt8uPYuNppBL85woODF19H36PBb2E/view?usp=drive_link,758183,application/pdf,Revised
Addendum No.6_Panacea_KB.pdf,https://drive.google.com/file/d/14EQw5HcNlPa9JGCINVFAkUdtihH-M2gs/view?usp=drive_link,277016,application/pdf,Revised
LAP_Offline_DSA Agreement_Janahitha Housing_KBNBFC_Signed..pdf,https://drive.google.com/file/d/1M9SLE4FVtclilAwlGceK4UbQdBLWgCd-/view?usp=drive_link,2695367,application/pdf,Revised
LAP_Offline_DSA Agreement_Skytranss_KBNBFC_Signed..pdf,https://drive.google.com/file/d/1baJkhKtrEXckBEoDAw5pLyY7esG5M86O/view?usp=drive_link,2606086,application/pdf,Revised
FOURTH SUPPLEMENTAL AGREEMENT_NAC_KB_FTSPL.pdf,https://drive.google.com/file/d/1WQmAXH63HLN6Cw_3fgza1JC-S3OXRBSe/view?usp=drive_link,607176,application/pdf,Revised
Service Agreement_TSR_MOHAN ILAYARAJA_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1gnoD2QEeL7A-KwZtrsvayTL45zIDN_Oj/view?usp=drive_link,9302919,application/pdf,Revised
Amendment2_LdotR_FTSPL_Signed.pdf,https://drive.google.com/file/d/1l1pDkhq22ZFup-uTMRkpMzNE7yU7rPjd/view?usp=drive_link,396898,application/pdf,Revised
LAP_Offline_DSA Agreement_SLN Associates_KBNBFC_Signed.pdf,https://drive.google.com/file/d/16ltYcYdw4732BlobonuCOqxUb-v7ZOqc/view?usp=drive_link,2583620,application/pdf,Revised
Addendum 4_FTSPL_Mobavenue_Signed.pdf,https://drive.google.com/file/d/1p8bhj0ZTQdG9l84Gk9qMCeXulMKz0baP/view?usp=drive_link,269216,application/pdf,Revised
Addendum 4_KBNBFC_Mobavenue_Signed.pdf,https://drive.google.com/file/d/1dMCyyWfuc2Ny7Zvo6JrkBBhd7DhJrOit/view?usp=drive_link,292065,application/pdf,Revised
Dealer Agreement_Nine Star Suzuki_KBNBFC.pdf,https://drive.google.com/file/d/1ZNWi1yfzB8FQRMxYymTO1R_NpEp9LObI/view?usp=drive_link,1124661,application/pdf,Revised
Addendum No.5_KSF_KBNBFC_FTSPL.pdf,https://drive.google.com/file/d/1-1RudNNfH5EdiEr6xQrR80xZMu58NDiY/view?usp=drive_link,366728,application/pdf,Revised
Dealer Agreement_Khivraj Motors_KBNBFC.pdf,https://drive.google.com/file/d/1IigODh8aYkTiEA56rI2DyW0eqeYtI1wS/view?usp=drive_link,1144185,application/pdf,Revised
Dealer Agreement_Perfect Riders.pdf,https://drive.google.com/file/d/1CjSfsBmiXXxqH-8DtwMJzpL2bErF9tIC/view?usp=drive_link,1250395,application/pdf,Revised
DSA_OFFLINE_Lead Gen Agreement_Insta Fincorp_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1ZRgsiSOMXobRawa34_GE3gqcY2rFXC4T/view?usp=drive_link,1970688,application/pdf,Revised
SOW#5_Seconize_FTSPL_Signed.pdf,https://drive.google.com/file/d/1v8FSd4iQx8L68Ti5XpUbwUuk-Z1VPOhm/view?usp=drive_link,317423,application/pdf,Revised
DSA_OFFLINE_Lead Gen Agreement_Saarathi Finbiz_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1Z6OMbYQZDfvyWn-lbnnCm2PADe1Dla5-/view?usp=drive_link,2028277,application/pdf,Revised
Referral Agreement_Finlab AI Solutions_FTSPL_Signed.pdf,https://drive.google.com/file/d/1YiaQCvsi-grgoCI21zi2fIw3ppe7k4Ei/view?usp=drive_link,1746481,application/pdf,Revised
Advertisement Services Agreement_Yes Bank Limited_FTSPL_Signed.pdf,https://drive.google.com/file/d/1fFxXp5Z43v0HkKygN3keIcywFLvFjUbm/view?usp=drive_link,1475273,application/pdf,Revised
Addendum 5_Digitmoney_FTSPL_Signed.pdf,https://drive.google.com/file/d/1_fR9lYqRRsdj8Vka2oNHYa6AvgA5s1jW/view?usp=drive_link,343769,application/pdf,Revised
Third Supplemetal Agreement_NAC_KB_FTSPL.pdf,https://drive.google.com/file/d/1KBg--aCVeZGv8y01Z3Gp4XWDVKKZ1xWp/view?usp=drive_link,935275,application/pdf,Revised
Addendum 5_Finance Buddha_FTSPL_Signed.pdf,https://drive.google.com/file/d/1dRQSDBiuX4wFjDk8KROG_ID3_2vQdde5/view?usp=drive_link,384625,application/pdf,Revised
DSA_Offline_Lead Gen Agreement_KBNBFC_Quick Loan Solutions_Signed.pdf,https://drive.google.com/file/d/1EN0XiTRc-ITGy5BOX6xnfsX0O1bYtTys/view?usp=drive_link,2631163,application/pdf,Revised
LAP DSA-Offline Lead Gen Agreement_Yesgenesis Fintech_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1OY8WNOIaFEc-fIU_OAQv327FiX04a93k/view?usp=drive_link,1403881,application/pdf,Revised
Advsiory Agreement_Gopalakrishna G_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1JDo9UPsz69ESfaQAFYUZ6JR1uIWUxMKc/view?usp=drive_link,482785,application/pdf,Revised
Rental Agreement_Latha P_Poonamallee_KBNBFC_Signed.pdf,https://drive.google.com/file/d/16JAlF_KtKHpNwV4rqXiN2GUDTKMkgHQJ/view?usp=drive_link,438211,application/pdf,Revised
Lease Deed_Ashiyana Tower_4th Floor_VIZAG_KBNBFC_Registered.pdf,https://drive.google.com/file/d/1UMKx3sp3GdDBpXr9K_JE1Z5RwS6j0QoX/view?usp=drive_link,9425912,application/pdf,Revised
LAP_Individual DSA_Offline_Mande Santhosh_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1Wv_JfaF-i2JjEk8hdYtWd8MRVi7qR5Jd/view?usp=drive_link,1708298,application/pdf,Revised
Addendum 3_Indialends_KBNBFC_Signed.pdf,https://drive.google.com/file/d/16dcz_PDPV2HcUuXXu_oIy4VOFJdZe8qe/view?usp=drive_link,1707945,application/pdf,Revised
Addendum 4_Indialends_FTSPL_Signed.pdf,https://drive.google.com/file/d/1piU8iZym0fouqPsGJNDDddc0Yu4VL3Sn/view?usp=drive_link,1607646,application/pdf,Revised
LAP_Offline_DSA Agreement_R Kiran Kumar_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1ZP6qXDfaUDq7DPCF5iNUCf8ism5NaLXa/view?usp=drive_link,1764380,application/pdf,Revised
LAP_DSA_Offline_Lead Gen_Sri Kubera_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1Ez85Q0emGMDl2AsZduUVg3VRhrQmwJIv/view?usp=drive_link,2378932,application/pdf,Revised
LAP_DSA_Offline_Eswar Fincorp_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1iE2XFwpgh1amRIexll7EdUcEjrgcEKPi/view?usp=drive_link,2597818,application/pdf,Revised
DSA_Offline_Lead Gen Agreement_Fineoteric_KBNBFC_13092024_Signed.pdf,https://drive.google.com/file/d/12XLX7e0jzPjk4bsOmuKs9ZDrEUaaj8k-/view?usp=drive_link,764256,application/pdf,Revised
LAP_Offline_DSA Agreement_Nagaraj T_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1_riI0zhl9tAQQi5Afg_KBF3hAf_2etxO/view?usp=drive_link,10324698,application/pdf,Revised
LAP_Valuation_Thatikonda Rahul_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1uaa_RGFuLYfVgkALSIVh96q0NpQkHuHP/view?usp=drive_link,1493003,application/pdf,Revised
LAP_OFFLINE_DSA Agreement_Property Bunch_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1HPYWxYVqCGhfBJ-jnHYjhatyD0-qrG49/view?usp=drive_link,9472713,application/pdf,Revised
Novation Agreement_Karza_Perfios_FTSPL_Signed.pdf,https://drive.google.com/file/d/1YHhmqUuilv_FXqd4JUPbkt9Cef9oL3q2/view?usp=drive_link,1368130,application/pdf,Revised
TU Layer 7 Contract_TU CIBIL_KBNBFC_Signed.pdf,https://drive.google.com/file/d/16edD3ZzS1QSq0RHQ9DkcD694isZiEOWn/view?usp=drive_link,755710,application/pdf,Revised
Rental Agreement_LAP_DM Sankar_K Subhashini_Tumkur_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1f62Zb1-ig6CMGapXWBLYHoczDfg8USKY/view?usp=drive_link,602220,application/pdf,Revised
Rental Agreement_LAP_Mysuru_DV Yogisha Rao_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1Rud0vEdaMoe-RnRP5DFGK3SJjEr4QFT-/view?usp=drive_link,543126,application/pdf,Revised
Consultancy Agreement_Vishwajeet Kumar_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1sfDf-_EuauXOmjYKBLKaDW01q9yeUKNj/view?usp=drive_link,831514,application/pdf,Revised
DSA_Offline Business Sourcing Agreement_KBNBFC_IndiTrade Scalerator_Signed.pdf,https://drive.google.com/file/d/1Fm6n3N5SGeDK2G9HavJWDWzm5IRjtIjS/view?usp=drive_link,1155643,application/pdf,Revised
CRIF_KB_Pricing Letter_PAN_GST (1).pdf,https://drive.google.com/file/d/1b4a6TjwzxK1rmNsWNCJMJFY68SSpO_KB/view?usp=drive_link,353395,application/pdf,Revised
MSA_Sparkline_KB.pdf,https://drive.google.com/file/d/1jHSS-Ls1tF83StZV9_JjLuLt0X5b24aF/view?usp=drive_link,3846901,application/pdf,Revised
Dealer Agreement_CVS Motors_KBNBFC.pdf,https://drive.google.com/file/d/1szg_ItoEmcnH9v5-WsLvf062iAApnKzy/view?usp=drive_link,1342441,application/pdf,Revised
LAP_DSA_Lead Gen Agreement_Sadguru Associates_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1VaNj0Dvsq768eX9cbi0HY359ECCYVsam/view?usp=drive_link,2111251,application/pdf,Revised
Rental Agreement_LAP_Vanasthalipuram_Nananpaneni Srinivas & Srikanth_KBNBFC_Signed.pdf,https://drive.google.com/file/d/12k03CNn3hwftEONqYe1arcA1w8w5_cYW/view?usp=drive_link,522714,application/pdf,Revised
LAP_Individual DSA Agreement_Ramakrishna N_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1eUfm1nHI3KvD1734f8QbV-5T964DCb0O/view?usp=drive_link,1895560,application/pdf,Revised
Rental Agreement_LAP Chengalpet_S Vadivukarasi_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1mHtKY4WdPbmWqUKa_1cnhdGmdwGE0l-z/view?usp=drive_link,402991,application/pdf,Revised
Service Agreement_LAP_Y V Law Associates_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1fuGhFt3ivdhq7C-0OV5U-TAywW3GP6e0/view?usp=drive_link,1330007,application/pdf,Revised
Service Agreement_Ongrid_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1DQ_L6GzMH98XwfxX5DcjuDymgLSZRRmN/view?usp=drive_link,1084176,application/pdf,Revised
MSA_Sai Kripa Associates_Krazybee.pdf,https://drive.google.com/file/d/12A0Gy80FSHP_RzyPX4b5cNDViOHyXdDc/view?usp=drive_link,3622461,application/pdf,Revised
MSA_Sai Kripa Associates_Finnovation.pdf,https://drive.google.com/file/d/1laf-JbuatlmxsvCfmcqlGOZ_y7Ie-Hnp/view?usp=drive_link,3841615,application/pdf,Revised
MSA_Vaishno Management_FTSPL.pdf,https://drive.google.com/file/d/1kGtqwmyaHlwU9fxDtr9bayRY3vgQfbXB/view?usp=drive_link,3521879,application/pdf,Revised
MSA_Vaishno Management_KB.pdf,https://drive.google.com/file/d/1jQDFsZcI7c5tEGGroi-W-WwikVpTeyXc/view?usp=drive_link,3500665,application/pdf,Revised
Addendum No.2_Bhavani_KB.pdf,https://drive.google.com/file/d/1wASQfNqBrMgWAOpUFxp908Eo8uC9igs8/view?usp=drive_link,253603,application/pdf,Revised
Addendum No.3_Suresafe_KB.pdf,https://drive.google.com/file/d/1j1z01uzZl2rTSW4kEhRbBh0Aa2xEKmxf/view?usp=drive_link,256379,application/pdf,Revised
Addendum No.3_Suresafe_FTSPL.pdf,https://drive.google.com/file/d/1AOV67Ce6FAdOyaZEPJOj_JfitmZq6J2M/view?usp=drive_link,270686,application/pdf,Revised
Addendum No.2_SG Associates_KB.pdf,https://drive.google.com/file/d/15K1z5dWPKyNj7ILb5U69q6wJqgezz8at/view?usp=drive_link,285921,application/pdf,Revised
Addendum No.4_Rivyanshi Management_KB.pdf,https://drive.google.com/file/d/1oKQuV6sPzGsvgw6L6ku_nd-882bw4mTT/view?usp=drive_link,245941,application/pdf,Revised
Addendum No.5_SR Enterprises_KB.pdf,https://drive.google.com/file/d/1rOur0iksp0l-v8Uy-1wdnYNf-OpMD071/view?usp=drive_link,234160,application/pdf,Revised
Addendum No.5_Global Associates_KB.pdf,https://drive.google.com/file/d/1z0HjK_kVCBkrgMglekaWOAMsv0qd6DwT/view?usp=drive_link,269342,application/pdf,Revised
Addendum No.4_Panacea_KB.pdf,https://drive.google.com/file/d/1pX_cUvrHXnOmsXLdqXd8f7r_wwwbuJXf/view?usp=drive_link,243366,application/pdf,Revised
Addendum No.5_Global Associates_FTSPL.pdf,https://drive.google.com/file/d/1FopAaoLSiAWGHumqbNEjFzbbynXKRSVp/view?usp=drive_link,255250,application/pdf,Revised
Addendum No.5_SR Entterprises_FTSPL.pdf,https://drive.google.com/file/d/1hyl6T7Wt0L9xCrV1g1A1JMvGmt7BuXtT/view?usp=drive_link,201982,application/pdf,Revised
Addendum No.4_Rivyanshi Management_FTSPL.pdf,https://drive.google.com/file/d/1SduD7QXTayr8dwGJuJQT0gdq_TGSvjQs/view?usp=drive_link,241682,application/pdf,Revised
Addendum No.5_Spera Network_FTSPL.pdf,https://drive.google.com/file/d/1A6WHg_8gtL0FxLLkwfcJBKrMbuIv7X5E/view?usp=drive_link,626810,application/pdf,Revised
Addendum No.5_Spera Network_KB.pdf,https://drive.google.com/file/d/1z4oqklcs0bSqDcTzZhWRBvhJOP376Phw/view?usp=drive_link,628297,application/pdf,Revised
Addendum No.1_Yogmaya_KB.pdf,https://drive.google.com/file/d/1fv2QdmCs8dMc2Cn9w4anWNC6N3GklQWq/view?usp=drive_link,357249,application/pdf,Revised
MSA_Signzy_Finnovation Tech Solutions Private Limited.pdf,https://drive.google.com/file/d/1wOhEQCxmgXFBzGHVA49ly70O6WzcNSDD/view?usp=drive_link,1924275,application/pdf,Revised
Rental Agreement LAP_G Jayalakshmi- Thiruvallur_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1w3CSZAqxp4EQGJSUCnarjFwmm7iSy4mN/view?usp=drive_link,418184,application/pdf,Revised
Rental Agreement LAP_Jakkani Sudhakar_Suchitra Hyderabad_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1ju-PnUZmmujr5UpLH29BpcxbER_OvYtB/view?usp=drive_link,484513,application/pdf,Revised
Rental Agreement LAP_Shahida K_KBNBFC_2024-2025_Signed.pdf,https://drive.google.com/file/d/19Ssa4xZl_u37xnsDWiTFt6upVnB663cr/view?usp=drive_link,406222,application/pdf,Revised
Amendment No .1 to  Supply and Services Agreement_KBNBFC_IVALUE_Signed.pdf,https://drive.google.com/file/d/1PaVK5dyp54nAVDteut645zwLyZ15sWRN/view?usp=drive_link,391073,application/pdf,Revised
Addendum 7_KBNBFC_Modern Veer_Signed.pdf,https://drive.google.com/file/d/1FfWpm_YYw7vlAtzjBdIq8KQLjfqAZ41E/view?usp=drive_link,260870,application/pdf,Revised
Addendum 4_FTSPL_Modern Veer_Signed.pdf,https://drive.google.com/file/d/1OldfQRyctCwgBihK-Sui0vsLCp2T1tjA/view?usp=drive_link,258315,application/pdf,Revised
Addendum 2_TSS_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1EgH-48FUn5tagtMHetVlKwC3HH3hnQT8/view?usp=drive_link,513327,application/pdf,Revised
LAP_Offline DSA Agreement_Jagdish B_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1vLMM0toZjT9c8Ymm1vDtVc26k7Jg_8Xe/view?usp=drive_link,1676302,application/pdf,Revised
LAP DSA Individual_Lead Gen Agreement_KBNBFC_Ramakrisha N_Signed.pdf,https://drive.google.com/file/d/12b3jeg4y0061jUzKS61JdBACS-BPekk5/view?usp=drive_link,12042145,application/pdf,Revised
LAP DSA-Offline Business Sourcing Agreement_Parkers Consulting  Ventures_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1rJr8c_1bgQUrAZlqFbjNSo1WXE31LS77/view?usp=drive_link,1136389,application/pdf,Revised
LAP_Offline DSA Agreement_S Murali-Sanjay Enterprises_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1fft27m66DoAjHBtKCIb_wRqTw2FgfCqK/view?usp=drive_link,1950929,application/pdf,Revised
LAP_DSA_Business Sourcing Agreement_CATEYE CONSULTANCY_KBNBFC_Signed.pdf,https://drive.google.com/file/d/14lTOvjrSwbGyTx9rIeZ4qJn_nBWmGEp4/view?usp=drive_link,1336783,application/pdf,Revised
CSAF Agreement_Shine.com_HT MEDIA_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1X0SREwxjCCj1q5CgIOoWvPg_tWMynQXE/view?usp=drive_link,838263,application/pdf,Revised
MSA_KBNBFC_DESK NINE Signdesk_Signed.pdf,https://drive.google.com/file/d/1mQ_Jn9Dhen2edeovCuEBRwB8-kgQsKdk/view?usp=drive_link,980174,application/pdf,Revised
SaaS Agreement_Innbuilt_KBNBFC_Signed.pdf,https://drive.google.com/file/d/12oFF70P9BxxaIiZcsd2U5LbTBGqIuL6_/view?usp=drive_link,1099628,application/pdf,Revised
Collaboration Agreement_Ramesh Corp_KB_partial sign.pdf,https://drive.google.com/file/d/1IXYq_qh3jg3C0tH1X4uezUqOQJvHSNqZ/view?usp=drive_link,2061612,application/pdf,Revised
LAP DSA_Offline_Individual_Thota Veera Venkata Naga_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1qHv6LlZagoPIUR3vGifzjNa4UgyhgYLE/view?usp=drive_link,11542056,application/pdf,Revised
Addendum 2_FTSPL_Growtele_Signed.pdf,https://drive.google.com/file/d/12rFky8UoXMRGKLW-p-FOtNkUwva4QQcq/view?usp=drive_link,10634435,application/pdf,Revised
Addendum 2_KBNBFC_Growtele_Signed.pdf,https://drive.google.com/file/d/1WI_qG0BsOKKoC6KgLAFMit-I2phTjbCI/view?usp=drive_link,10231583,application/pdf,Revised
Addendum No.5_Panacea_KB.pdf,https://drive.google.com/file/d/1XwNWOdiZV0oL9POSfLeQyV0fdmo-W7ZD/view?usp=drive_link,254075,application/pdf,Revised
MSA_Siddharth Trading_KB.pdf,https://drive.google.com/file/d/1FwYtdV6v20ysAgtSAxPKT204aKO3I9v9/view?usp=drive_link,3269749,application/pdf,Revised
MSA_Siddharth Trading_FTSPL.pdf,https://drive.google.com/file/d/1Oav8bD6vAd2ZbZ5uVm5UdZDF_chjlqtU/view?usp=drive_link,3084672,application/pdf,Revised
Addendum 2_FTSPL_3DOT14_Signed.pdf,https://drive.google.com/file/d/19YwH-VTi5hyi-za1KLRl2ptksr2Op2RP/view?usp=drive_link,252959,application/pdf,Revised
Addendum 3_HPS Express_FTSPL_Signed.pdf,https://drive.google.com/file/d/1uGaWZdkuzdkKwKqVyivF8ZqShz6GCq1w/view?usp=drive_link,277256,application/pdf,Revised
Service Agreement_SD Facility_KB_Bhubaneswar.pdf,https://drive.google.com/file/d/1k62EjNVx1zv9TzOHNUS3otbNOyEUxSg5/view?usp=drive_link,961390,application/pdf,Revised
LAP DSA Offline_Business Sourcing Agreement_Andromeda_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1oN-WitHahEs28ue9IWF0WyG9c93Nnkwm/view?usp=drive_link,1358069,application/pdf,Revised
Addendum_PR contract_Equifax Krazybee_Signed.pdf,https://drive.google.com/file/d/17BUJ4peUdQa8gI7XsyTLePn0kuJ67kCP/view?usp=drive_link,381033,application/pdf,Revised
Services Agreement-Valuation_Global Constructions_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1XCxNmqyXWgEwNtUAQnyWppaCSjsg5W_f/view?usp=drive_link,1237273,application/pdf,Revised
DSA_Offline_Lead Gen Agreement_Sri Harsha_KBNBFC_Signed.pdf,https://drive.google.com/file/d/11CMIlnbewROSirxHsNeC3cS0p0ZaJd-D/view?usp=drive_link,1823726,application/pdf,Revised
DSA_Offline_Lead Gen Agreement_N Power Globe_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1hS3t2etFXUBkJhc4tpvwPcCZ-8JeMaZY/view?usp=drive_link,1761494,application/pdf,Revised
DSA_Offline_Lead Gen Agreement_Yesgenesis_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1BRfz68xdXdR_VPGbfaksjfBDGV_fxuDC/view?usp=drive_link,1807588,application/pdf,Revised
Services Agreement-Valuation_JKG Associates_Karthigueyan J_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1iZFS3H7Md3t3-cOkD3fd88PrGBeEqUSa/view?usp=drive_link,1664437,application/pdf,Revised
DLG Agreement_Krazybee & MAFS_signed.pdf,https://drive.google.com/file/d/1NLqK6Q-D5J1ZSoGeNYLatvVhordJa_l8/view?usp=drive_link,612709,application/pdf,Revised
Co-Lending Agreement_Mirae Asset & Krazybee_signed.pdf,https://drive.google.com/file/d/1SxFsm2eb6vCCkZBxbB0BX6BdbCN7Dtf6/view?usp=drive_link,1388176,application/pdf,Revised
Perfios AA_Krazybee_Addendum_240724.pdf,https://drive.google.com/file/d/1MxfqjiGA9klw3RUulxDk25uhElZhvGzU/view?usp=drive_link,397109,application/pdf,Revised
Registered Lease Deed_Champak Pragathi_4th Floor_KBNBFC.pdf,https://drive.google.com/file/d/11aq0lNLh1P_Zhl8p2TP2q0_XKR21cjYV/view?usp=drive_link,1677056,application/pdf,Revised
Addendum 1_Kaleyra_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1uUNOpPc95e2c1yHm8UGMLx2pi7xpXeEs/view?usp=drive_link,880820,application/pdf,Revised
Security Services Agreement_BSS_FTSPL.pdf,https://drive.google.com/file/d/1wNkFLuQ9xdbedX7gHGLCIeC5yMesZVxM/view?usp=drive_link,1461949,application/pdf,Revised
Security Services Agreement_BSS_KB.pdf,https://drive.google.com/file/d/1Lk7pK2P9liy9TinlVLLZmM0eRmsG56-n/view?usp=drive_link,1485128,application/pdf,Revised
LAP_DSA Offline_Individual_Santhosh H S_KBNBFC_Signed.pdf,https://drive.google.com/file/d/153Yxb9C1RqLFpBsYlXRK3M6-ko53BZmz/view?usp=drive_link,1701887,application/pdf,Revised
Deed of Addendum_Mereside Heights 2nd 4th 5th_FTSPL_Signed.pdf,https://drive.google.com/file/d/1Rb9QSYF-W8CKHXjCRymWZ4krodFYhZTj/view?usp=drive_link,513553,application/pdf,Revised
Addendum 4_Akshay Talewar_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1fg-cNUaLLBhevlcPDNpBqKteQTGTLMP3/view?usp=drive_link,1238367,application/pdf,Revised
Piramal_KB 2nd Addendum May 2024.pdf,https://drive.google.com/file/d/1iNp7MhDt7MTCAHFLkfi1flyis81zZYr8/view?usp=drive_link,587218,application/pdf,Revised
Piramal_KB_DLG Agreement_May 24.pdf,https://drive.google.com/file/d/1vaFtASWs0exRfpGOwYNmDKY-z10UAKS2/view?usp=drive_link,1012959,application/pdf,Revised
MSA_Wordlead_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1xzg0JxFDWJjPDylWj2TOYAumTgA5al7c/view?usp=drive_link,648835,application/pdf,Revised
Software Integration and Referral Services Agreement_Finnew Solutions_NIYO_FTSPL_Signed.pdf,https://drive.google.com/file/d/1V_bqf2e31N-oAvWU91k2ExL96DD2ikif/view?usp=drive_link,2232571,application/pdf,Revised
Addendum 3_Jain Tech_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1HcVLDu9nMpbrsnUUpDRA6ikaQJtEufpT/view?usp=drive_link,246945,application/pdf,Revised
Addendum 3_Jain Tech_FTSPL_Signed.pdf,https://drive.google.com/file/d/1gb1IMnIWWmrieuv94jwP1348pCxhtLmf/view?usp=drive_link,231645,application/pdf,Revised
SOW3_FTSPL_Adsplay_Signed.pdf,https://drive.google.com/file/d/1JHe1riCauOCnEtXSxyeUHIEpKknVtqJt/view?usp=drive_link,158863,application/pdf,Revised
Offline_DSA Agreement_Chase Fly_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1QXfCeOBj7pB-tAGQ3624ptyBnRx0pCtO/view?usp=drive_link,3031788,application/pdf,Revised
Agreement to Lease_Mereside 3rd Floor_KBNBFC_Signed.pdf,https://drive.google.com/file/d/1i2c0t9PDmept8geVSXEuNNxGK-cNRDiR/view?usp=drive_link,2954562,application/pdf,Revised
LAP_DSA_Offline_Business Sourcing Agreement_Finbud Financial_KBNBFC_Partially Signed.pdf,https://drive.google.com/file/d/1HDqQhL_VHwAOtiahON0I__aqq6NFwTCV/view?usp=drive_link,1323640,application/pdf,Revised
Third Amendment_PayU_KB_FTSPL_signed.pdf,https://drive.google.com/file/d/1hxI-au6CuGofFgU9ha0y6RfiB1wDul01/view?usp=drive_link,574093,application/pdf,Revised
PayU DLG Agreement KB_July _24.pdf,https://drive.google.com/file/d/1tvGhj8eRYcu7NwZayl1-ov-MPjObZrSJ/view?usp=drive_link,562450,application/pdf,Revised
